enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,tau,reward_signal_steps_per_update,init_entcoef,num_parallel_agents,training_duration_seconds,peak_ram_mb,gamma,strength,summary_freq,os,timestamp,gpu_available,gpu,gpu_memory_gb,final_mean_entropy,final_sum_entropy,final_mean_reward,final_sum_reward,final_cumulative_mean_reward,final_cumulative_sum_reward,final_mean_extrinsic_value_estimate,final_sum_extrinsic_value_estimate,final_mean_policy_loss,final_sum_policy_loss,final_mean_value_loss,final_sum_value_loss,final_mean_q1_loss,final_sum_q1_loss,final_mean_q2_loss,final_sum_q2_loss,final_mean_cont_entropy_coeff,final_sum_cont_entropy_coeff,final_learning_rate_mean,final_learning_rate_sum
Walker,ppo,0.0001829149660845,2048,630,5,2254373,2254277,63.77914810180664,28,256,8192,0.008968295999211,0.1883796910051195,0.9719286333947548,6,0.0,0.0,0.0,1,1116.6248984999984,1183.1328125,0.9512467251493112,1.0,10000,Windows,2026-01-04T23:08:59.677800,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.230995774269104,12199.16796875,27.97572495026383,12337.294703066347,27.97572495026383,12337.294703066347,11.428438186645508,5039.94140625,0.0202577252396925,0.0202577252396925,10.501539647579191,10.501539647579191,0,0,0,0,0,0,0.0001829149660845,0.0001829149660845
Walker,ppo,0.0002867343987977,256,317,1,3157741,3157647,63.77914810180664,28,256,2048,0.0093121083339091,0.162532151671579,0.9180123232404014,7,0.0,0.0,0.0,1,1783.5228341000038,1117.20703125,0.9087698349879326,1.0,10000,Windows,2026-01-04T23:38:47.163366,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.625339150428772,6215.87109375,18.28921461573595,10534.587618663909,18.28921461573595,10534.587618663909,6.8137383460998535,3924.71337890625,0.0521534133862847,0.208613653545139,3.0072623799954146,12.029049519981658,0,0,0,0,0,0,0.0002867343987977,0.0011469375951911
Walker,ppo,0.000484943042512,2048,768,3,2566747,2566612,63.77914810180664,28,64,8192,0.001713272965452,0.1004758234649176,0.9095794318448646,3,0.0,0.0,0.0,1,951.1613455999976,1176.79296875,0.8191745269262074,1.0,10000,Windows,2026-01-04T23:54:42.288227,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.075998306274414,10824.54296875,28.365747278396967,15260.772035777569,28.365747278396967,15260.772035777569,6.861201286315918,3691.326416015625,0.0108362527098506,0.0108362527098506,0.7474745611349741,0.7474745611349741,0,0,0,0,0,0,0.000484943042512,0.000484943042512
Walker,ppo,0.0005989066008839,128,503,3,2470521,2470432,63.77914810180664,28,128,4096,0.0032251649460985,0.2167190035062587,0.927908087498962,8,0.0,0.0,0.0,1,2088.7818753999964,1137.08984375,0.8117745699076978,1.0,10000,Windows,2026-01-05T00:29:35.028169,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,2.8454232215881348,28397.32421875,-0.4366124436852255,-340.1210936307907,-0.4366124436852255,-340.1210936307907,-0.2212428450584411,-172.34817504882812,0.1368533793032645,0.2737067586065291,0.0397223940144613,0.0794447880289226,0,0,0,0,0,0,0.0005989066008839,0.0011978132017678
Walker,ppo,0.0007196982665293,64,307,1,2201771,2201762,63.77914810180664,28,64,2048,0.0079204718310057,0.2017192500957331,0.9412498269227872,6,0.0,0.0,0.0,1,1677.9441206999982,1103.203125,0.8533235648319007,1.0,10000,Windows,2026-01-05T00:57:36.888168,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3664484024047852,13555.16796875,6.596786256045427,4551.782516671345,6.596786256045427,4551.782516671345,2.1360270977020264,1473.858642578125,0.0932519996283373,0.4662599981416869,0.779675239939807,3.8983761996990354,0,0,0,0,0,0,0.0007196982665293,0.0035984913326467
Walker,ppo,0.0008795894697497,2048,717,5,2656076,2656063,63.77914810180664,28,512,8192,0.0035225889030085,0.2961118686129786,0.9617985237614723,3,0.0,0.0,0.0,1,1116.8569184000007,1187.37890625,0.867223980380205,1.0,10000,Windows,2026-01-05T01:16:17.718337,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.624869704246521,6142.46923828125,19.04313353365734,10721.28417944908,19.04313353365734,10721.28417944908,5.814931869506836,3273.806640625,0.0210759901868489,0.0210759901868489,1.6449038883050282,1.6449038883050282,0,0,0,0,0,0,0.0008795894697497,0.0008795894697497
Walker,ppo,0.0001561378541475,256,801,3,3805822,3805747,63.77914810180664,28,512,4096,0.0035711626160789,0.1387253224204372,0.9007562808508736,3,0.0,0.0,0.0,1,1587.0609232999996,1160.96484375,0.9396310724219368,1.0,10000,Windows,2026-01-05T01:42:48.724769,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.9621542096138,9534.9482421875,35.96801392833885,14495.109613120556,35.96801392833885,14495.109613120556,12.86917209625244,5186.2763671875,0.0517900457860681,0.1035800915721362,5.846556596457958,11.693113192915916,0,0,0,0,0,0,0.0001561378541475,0.0003122757082951
GridWorld,ppo,0.0006744621544223,256,325,4,3361178,3361133,63.77914810180664,28,64,4096,0.0077581175849701,0.1067411482808021,0.9728153054568398,7,0.0,0.0,0.0,1,4901.189017700002,2798.46875,0.99480234230381,1.0,10000,Windows,2026-01-05T09:49:17.176021,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,-1.1920927533992653e-07,-0.0010718106059357,-0.9999998807907104,-43.99999475479126,-0.9999998807907104,-43.99999475479126,-1.9230389595031736,-338.4548645019531,0.0478527467267089,0.1435582401801268,0.0005637351088288,0.0016912053264864,0,0,0,0,0,0,0.0006744621544223,0.0020233864632671
GridWorld,ppo,0.0002002500302804,512,927,5,2573466,2573466,63.77914810180664,28,64,2048,0.0016012022994322,0.1450151218738225,0.9119894673201414,6,0.0,0.0,0.0,1,7133.633710199996,31299.59765625,0.9872589388387604,1.0,10000,Windows,2026-01-05T11:48:14.997857,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.422387957572937,14145.6484375,-0.2621301484883889,-88.59999018907547,-0.2621301484883889,-88.59999018907547,-0.1866859942674636,-71.87410736083984,0.0295142985569934,0.147571492784967,0.1433686859284837,0.716843429642419,0,0,0,0,0,0,0.0002002500302804,0.001001250151402
GridWorld,ppo,0.0006744621544223,256,325,4,3361354,3361133,63.77914810180664,28,64,4096,0.0077581175849701,0.1067411482808021,0.9728153054568398,7,0.0,0.0,0.0,1,4902.267936700002,2775.89453125,0.99480234230381,1.0,10000,Windows,2026-01-05T23:26:45.601609,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,-1.1920927533992653e-07,-0.0012273787287995,-0.8433034702071122,-94.44998866319656,-0.8433034702071122,-94.44998866319656,-1.5959291458129885,-343.124755859375,0.0476432829496583,0.0952865658993167,0.0191323431818091,0.0382646863636182,0,0,0,0,0,0,0.0006744621544223,0.0013489243088447
Pyramids,ppo,0.0002223901341867,2048,814,4,3733331,3733265,63.77914810180664,28,256,10240,0.0023697290654965,0.2869365158790404,0.989638935316514,3,0.0,0.0,0.0,1,1635.9998996999998,1559.9609375,0.8165258210840937,1.0,10000,Windows,2026-01-07T09:14:33.730686,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.2993281781673431,3424.314453125,-0.0045167257388432,-0.0542007088661193,-0.0045167257388432,-0.0542007088661193,0.0162182059139013,0.6973828673362732,0.0167437210834274,0.0167437210834274,0.1666421969731648,0.1666421969731648,0,0,0,0,0,0,0.0002223901341867,0.0002223901341867
Pyramids,ppo,0.0001338947518949,2048,646,2,3847869,3847661,63.77914810180664,28,64,4096,0.0099668659768931,0.1032998360077849,0.9242533126423272,8,0.0,0.0,0.0,1,2527.9569339000004,1361.2109375,0.8709385464053899,1.0,10000,Windows,2026-01-07T09:56:45.825253,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.336402952671051,3234.850830078125,0.4868856945208141,3.4081998616456985,0.4868856945208141,3.4081998616456985,-0.0108578195795416,-1.7263933420181274,0.0133850399361108,0.0267700798722216,0.0272661431226879,0.0545322862453758,0,0,0,0,0,0,0.0001338947518949,0.0002677895037898
Pyramids,ppo,0.0002571006424161,64,361,2,2628676,2590695,63.77914810180664,28,1024,4096,0.0068546886370455,0.2260698290845404,0.9234785946243856,9,0.0,0.0,0.0,1,5310.4279955,2049.32421875,0.8064262242733385,1.0,10000,Windows,2026-01-07T11:25:20.352580,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.7755330204963684,173.71939086914062,-1.0000001192092896,-10.000001192092896,-1.0000001192092896,-10.000001192092896,-0.0047458363696932,-0.0474583618342876,0.1052294088046616,0.1052294088046616,0.0351503425244258,0.0351503425244258,0,0,0,0,0,0,0.0002571006424161,0.0002571006424161
Pyramids,ppo,0.000563259156805,1024,119,2,2317711,2317681,63.77914810180664,28,64,4096,0.0010776951782781,0.1875421887379381,0.9498106667440912,8,0.0,0.0,0.0,1,1702.7135574000004,1343.46875,0.9230388098120602,1.0,10000,Windows,2026-01-07T11:53:47.333672,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.2689172625541687,2719.29150390625,-0.4895143266767263,-6.853200573474169,-0.4895143266767263,-6.853200573474169,-0.0017992848297581,-0.2896848618984222,0.0226918741536792,0.0453837483073584,0.0164029256848152,0.0328058513696305,0,0,0,0,0,0,0.000563259156805,0.0011265183136101
Pyramids,ppo,0.0009841947691683,128,462,2,2391223,2391147,63.77914810180664,28,64,10240,0.0080713195080664,0.1275379214575054,0.9549593978121832,7,0.0,0.0,0.0,1,2820.4419289,1375.73828125,0.8490840801194548,1.0,10000,Windows,2026-01-07T12:40:51.838928,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.7732208967208862,7460.03515625,-0.9995500454679132,-3.9982001818716526,-0.9995500454679132,-3.9982001818716526,0.0020733368583023,0.3255138695240021,0.073175262562878,0.073175262562878,0.0472099326248732,0.0472099326248732,0,0,0,0,0,0,0.0009841947691683,0.0009841947691683
Pyramids,ppo,0.0009656105675958,256,713,1,3309195,3309085,63.77914810180664,28,128,10240,0.006153690536922,0.1657535977043734,0.982606453554576,4,0.0,0.0,0.0,1,2296.7617533999983,1435.55078125,0.9259676336948938,1.0,10000,Windows,2026-01-07T13:19:13.373987,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.364319384098053,2314.15673828125,-0.9994000494480132,-1.9988000988960264,-0.9994000494480132,-1.9988000988960264,-0.0151574583724141,-1.182281732559204,0.0510235292654808,0.0510235292654808,0.0892266166274962,0.0892266166274962,0,0,0,0,0,0,0.0009656105675958,0.0009656105675958
Pyramids,ppo,0.0001519983541354,512,88,5,3074491,3074364,63.77914810180664,28,128,4096,0.0064583483378635,0.2767707819321527,0.907781357491042,10,0.0,0.0,0.0,1,2942.9427159000006,1403.94921875,0.8847048308569255,1.0,10000,Windows,2026-01-07T14:08:20.862943,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.3595536649227142,3164.072265625,-0.7630000464618206,-7.630000464618206,-0.7630000464618206,-7.630000464618206,-0.0078293923288583,-0.6263513565063477,0.0334923212707508,0.0669846425415016,0.0123297743324656,0.0246595486649312,0,0,0,0,0,0,0.0001519983541354,0.0003039967082708
Pyramids,ppo,0.0004538721410161,256,912,5,2591996,2591886,63.77914810180664,28,256,8192,0.0022988110304305,0.1183255719025606,0.9339039238793873,6,0.0,0.0,0.0,1,1993.4934672000013,1581.80078125,0.8786827940907159,1.0,10000,Windows,2026-01-07T14:41:38.634988,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.7912196516990662,11039.0966796875,1.343999981880188,2.687999963760376,1.343999981880188,2.687999963760376,-0.0070843622088432,-0.2833744883537292,0.0621170213527159,0.0621170213527159,0.0435579345124124,0.0435579345124124,0,0,0,0,0,0,0.0004538721410161,0.0004538721410161
Pyramids,ppo,0.0007121685162072,2048,501,4,3787126,3787126,63.77914810180664,28,512,10240,0.0054070183777218,0.1548699737936619,0.9624586302967962,7,0.0,0.0,0.0,1,19.991046399998595,1169.7265625,0.8161518160881007,1.0,10000,Windows,2026-01-07T14:42:02.763679,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
Worm,ppo,0.0007235450677112,512,505,3,349600,339099,63.77914810180664,28,256,4096,0.0017933600323313,0.1123764332744019,0.9779815475267292,5,0.0,0.0,0.0,1,131.96823660000155,1198.1484375,0.8100402522304937,1.0,10000,Windows,2026-01-07T14:46:13.426999,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3743373155593872,21742.015625,0.5325125101953745,6.390150122344494,0.5325125101953745,6.390150122344494,0.0051247319206595,0.1998645514249801,0.0346809350862167,0.0346809350862167,0.0005467235943069,0.0005467235943069,0,0,0,0,0,0,0.0007235450677112,0.0007235450677112
Worm,ppo,0.0002285978273652,512,290,5,359600,359004,63.77914810180664,28,256,10240,0.0045056756862986,0.261704395634133,0.9745091802905116,5,0.0,0.0,0.0,1,150.96245590000035,1206.8125,0.8246126530623078,1.0,10000,Windows,2026-01-07T14:48:48.584689,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3539372682571411,189.5512237548828,2.6660168217960747,26.660168217960745,2.6660168217960747,26.660168217960745,0.0119054773822426,0.4643136262893677,0.0366699141731951,0.0366699141731951,0.00136441483628,0.00136441483628,0,0,0,0,0,0,0.0002285978273652,0.0002285978273652
Worm,ppo,0.0007337506427073,2048,513,5,461680,457307,63.77914810180664,28,512,4096,0.00593532886501,0.2342287564124867,0.92358431916039,9,0.0,0.0,0.0,1,222.43372140000065,1281.29296875,0.9824531355883284,1.0,10000,Windows,2026-01-07T14:52:35.256423,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.158636450767517,43031.7578125,5.4178803985317545,32.50728239119053,5.4178803985317545,32.50728239119053,0.2876225411891937,5.752450942993164,0.0347288095573377,0.0694576191146754,0.0045455834996472,0.0090911669992945,0,0,0,0,0,0,0.0007337506427073,0.0014675012854147
Worm,ppo,0.0002371764722214,2048,213,1,311200,309815,63.77914810180664,28,512,10240,0.0013271052070303,0.2634748605693355,0.9327810053288392,6,0.0,0.0,0.0,1,111.58339069999784,1274.8984375,0.8581911067083665,1.0,10000,Windows,2026-01-07T14:54:31.079229,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3888756036758425,1708.3170166015625,0.0,0.0,0.0,0.0,0.0036660835612565,0.0696555897593498,0.0210313103487437,0.0210313103487437,0.0041107533477424,0.0041107533477424,0,0,0,0,0,0,0.0002371764722214,0.0002371764722214
Worm,ppo,0.000531940142056,128,241,1,265120,264565,63.77914810180664,28,128,2048,0.0025959705701765,0.1721042830078862,0.9211311141562392,9,0.0,0.0,0.0,1,186.5429393000013,1141.91796875,0.8762537979984555,1.0,10000,Windows,2026-01-07T14:57:41.887535,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.231338620185852,2290.289794921875,0.5125281976767236,43.05236860484479,0.5125281976767236,43.05236860484479,0.0054225600324571,0.5097206234931946,0.0693395448387802,0.2080186345163406,0.0004187548441077,0.0012562645323231,0,0,0,0,0,0,0.000531940142056,0.0015958204261682
Worm,ppo,0.0006813513723697,256,476,2,326320,325634,63.77914810180664,28,512,8192,0.0086334851707911,0.285187395505723,0.9415646847589876,8,0.0,0.0,0.0,1,181.3463573000008,1282.546875,0.8256523439575979,1.0,10000,Windows,2026-01-07T15:00:47.244067,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.0971519947052002,14120.345703125,0.7859313488006592,0.7859313488006592,0.7859313488006592,0.7859313488006592,0.0048622135072946,0.0972442701458931,0.0550390169029014,0.0550390169029014,0.0002763440333865,0.0002763440333865,0,0,0,0,0,0,0.0006813513723697,0.0006813513723697
Worm,ppo,0.0004991668983091,256,273,5,276000,275565,63.77914810180664,28,64,8192,0.003853876454929,0.1894574475452451,0.9202145811545204,7,0.0,0.0,0.0,1,153.7564734999978,1139.3046875,0.8369217142143608,1.0,10000,Windows,2026-01-07T15:03:25.111730,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.047520875930786,14110.10546875,0.8313826549765403,108.07974514695024,0.8313826549765403,108.07974514695024,0.0118109006434679,2.421234607696533,0.0534610494375036,0.0534610494375036,0.0004090618150972,0.0004090618150972,0,0,0,0,0,0,0.0004991668983091,0.0004991668983091
Worm,ppo,0.0003295419938124,64,984,1,302880,302340,63.77914810180664,28,64,10240,0.0056840595122462,0.2703307549682462,0.9702300393836922,3,0.0,0.0,0.0,1,149.02382220000072,1145.91796875,0.8521201270957589,1.0,10000,Windows,2026-01-07T15:05:58.233981,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.332144021987915,14160.69140625,1.4099790348438546,14.099790348438546,1.4099790348438546,14.099790348438546,0.0538451857864856,8.399848937988281,0.1018388586045772,0.1018388586045772,0.0098898323517584,0.0098898323517584,0,0,0,0,0,0,0.0003295419938124,0.0003295419938124
Worm,ppo,0.0002294875758101,1024,413,2,355840,352735,63.77914810180664,28,512,10240,0.0030419208341276,0.1307586723379599,0.989426306136265,5,0.0,0.0,0.0,1,134.8856360000027,1288.7890625,0.9424148030248708,1.0,10000,Windows,2026-01-07T15:08:17.183302,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4076653718948364,6095.19091796875,0.4568578440618391,9.59401472529862,0.4568578440618391,9.59401472529862,0.015826104208827,0.3323481976985931,0.0227779790642671,0.0227779790642671,0.0016626101483901,0.0016626101483901,0,0,0,0,0,0,0.0002294875758101,0.0002294875758101
Worm,ppo,0.0001069722954995,512,142,1,461520,461301,63.77914810180664,28,64,4096,0.0010551511388486,0.2268901064464029,0.9203389474114289,7,0.0,0.0,0.0,1,192.36335379999943,1111.1484375,0.9424113014022404,1.0,10000,Windows,2026-01-07T15:11:33.702185,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.379676342010498,12610.2421875,0.0865683568641543,0.8656835686415434,0.0865683568641543,0.8656835686415434,0.0067886016331613,1.0658104419708252,0.0318932390039641,0.0956797170118924,0.0039312584544642,0.0117937753633928,0,0,0,0,0,0,0.0001069722954995,0.0003209168864985
FoodCollector,ppo,0.0005680508332887,2048,308,4,672728,672728,63.77914810180664,28,128,8192,0.005570678204744,0.2290773642268261,0.9770299144887128,10,0.0,0.0,0.0,0,5.24733820000256,447.75,0.8102674746288323,1.0,10000,Windows,2026-01-07T17:57:35.630255,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
FoodCollector,ppo,0.0006342074104223,256,1018,2,548716,548716,63.77914810180664,28,1024,4096,0.0051292253426209,0.1404910059410181,0.9577384337892476,10,0.0,0.0,0.0,0,5.523839900000894,447.30078125,0.9112590819345752,1.0,10000,Windows,2026-01-07T17:57:45.163519,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
BigWallJump,ppo,0.0009243431757264,2048,500,2,2503192,779634,63.77914810180664,28,512,4096,0.0039023231351945,0.1708092687567415,0.9764572464669034,7,0.0,0.0,0.0,1,1935.532797,1792.91015625,0.9407569129602482,1.0,10000,Windows,2026-01-07T18:31:47.364813,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,3.896568775177002,42686.91015625,-1.1303510678575397,-53.12650018930435,-1.1303510678575397,-53.12650018930435,-0.0623793452978134,-2.9318292140960693,0.0143147665353137,0.0429442996059411,0.0098359375926,0.0295078127778002,0,0,0,0,0,0,0.0009243431757264,0.0027730295271794
BigWallJump,ppo,0.000326923739586,2048,834,2,1057673,836930,63.77914810180664,28,128,10240,0.0065237271075168,0.2083174446266221,0.9176718064295556,9,0.0,0.0,0.0,1,844.3631435000061,1589.8828125,0.8559877839168695,1.0,10000,Windows,2026-01-07T18:45:56.043427,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,3.808937549591065,31579.900390625,-1.0645667153100171,-31.93700145930052,-1.0645667153100171,-31.93700145930052,-0.0415652617812156,-4.1565260887146,0.0163502559272779,0.0163502559272779,0.0040860906450284,0.0040860906450284,0,0,0,0,0,0,0.000326923739586,0.000326923739586
FoodCollector,ppo,0.0005680508332887,2048,308,4,672728,672728,63.77914810180664,28,128,8192,0.005570678204744,0.2290773642268261,0.9770299144887128,10,0.0,0.0,0.0,0,5.010328500000469,447.18359375,0.8102674746288323,1.0,10000,Windows,2026-01-09T16:48:00.254904,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
Worm,ppo,0.0001070708113919,512,594,4,770000,766694,63.77914810180664,28,1024,10240,0.0064700372848976,0.2869652155923191,0.919607842367707,10,0.0,0.0,0.0,1,387.6740265000008,1486.34375,0.9509474065907988,1.0,10000,Windows,2026-01-09T16:54:57.754596,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.228688359260559,2101.05712890625,11.446398496627808,114.46398496627808,11.446398496627808,114.46398496627808,0.2037453651428222,2.0374536514282227,0.0368462759202861,0.0368462759202861,0.0094177880314151,0.0094177880314151,0,0,0,0,0,0,0.0001070708113919,0.0001070708113919
Worm,ppo,0.0004260996235912,256,619,5,710160,707484,63.77914810180664,28,64,8192,0.0039871947431613,0.2448745926720295,0.9589683974763386,7,0.0,0.0,0.0,1,394.0851997999998,1170.3515625,0.8601324821871038,1.0,10000,Windows,2026-01-09T17:01:35.911546,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.3200463950634002,2755.599365234375,4.38621120651563,13.15863361954689,4.38621120651563,13.15863361954689,0.0292832124978303,4.568181037902832,0.0500930029814169,0.0500930029814169,0.0014181616955154,0.0014181616955154,0,0,0,0,0,0,0.0004260996235912,0.0004260996235912
Worm,ppo,0.0005269442924073,2048,663,1,911200,911107,63.77914810180664,28,256,4096,0.0042001991583437,0.2545995967570428,0.905718208839838,6,0.0,0.0,0.0,1,332.1020675999989,1202.546875,0.824705968463507,1.0,10000,Windows,2026-01-09T17:07:12.148673,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.237348198890686,18362.248046875,3.074209929780958,132.19102698058123,3.074209929780958,132.19102698058123,0.0081926295533776,0.3522830903530121,0.0094673486213044,0.0094673486213044,0.0017453295586165,0.0017453295586165,0,0,0,0,0,0,0.0005269442924073,0.0005269442924073
Worm,ppo,0.0001227404145154,64,913,2,887280,886040,63.77914810180664,28,128,4096,0.0040043697742146,0.2936358514023935,0.9324153147140676,9,0.0,0.0,0.0,1,912.3496042000024,1176.0078125,0.9414702019018488,1.0,10000,Windows,2026-01-09T17:22:28.591252,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.1097577139735221,1144.77294921875,13.798728858307005,137.98728858307004,13.798728858307005,137.98728858307004,0.2695736587047577,21.29631996154785,0.0986564889019872,0.0986564889019872,0.0210867314612389,0.0210867314612389,0,0,0,0,0,0,0.0001227404145154,0.0001227404145154
Worm,ppo,0.0001528080407761,512,937,5,894480,891918,63.77914810180664,28,256,10240,0.0095974912932805,0.2158200048289186,0.9332501479280506,8,0.0,0.0,0.0,1,449.1989214999994,1276.33203125,0.8417426467079793,1.0,10000,Windows,2026-01-09T17:30:01.954483,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.9077252745628356,31134.9765625,53.09741306304932,53.09741306304932,53.09741306304932,53.09741306304932,0.3069988787174225,11.972955703735352,0.0459125426330005,0.0459125426330005,0.0159918566604822,0.0159918566604822,0,0,0,0,0,0,0.0001528080407761,0.0001528080407761
Worm,ppo,0.0004482320393407,64,655,1,640720,637225,63.77914810180664,28,512,4096,0.0015510906099051,0.2262827297683233,0.922594854135962,4,0.0,0.0,0.0,1,353.2013143999975,1255.2265625,0.844121760688064,1.0,10000,Windows,2026-01-09T17:35:59.235394,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.2919968366622925,2416.0341796875,2.4122532932948766,28.94703951953852,2.4122532932948766,28.94703951953852,0.011870352551341,0.2374070435762405,0.0928855411464275,0.185771082292855,0.0022592456825326,0.0045184913650652,0,0,0,0,0,0,0.0004482320393407,0.0008964640786814
Worm,ppo,0.0004855145377803,128,1021,2,969120,964786,63.77914810180664,28,256,8192,0.0060300643764836,0.2165844158493139,0.9300335825742416,7,0.0,0.0,0.0,1,579.6586508,1230.6015625,0.9082956215820036,1.0,10000,Windows,2026-01-09T17:45:43.018221,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.223814606666565,11516.095703125,2.2812502611486707,22.812502611486707,2.2812502611486707,22.812502611486707,0.0148234236985445,0.5929369330406189,0.0709565007716827,0.0709565007716827,0.0030066906392976,0.0030066906392976,0,0,0,0,0,0,0.0004855145377803,0.0004855145377803
Worm,ppo,0.0001000327113354,128,466,5,590160,589967,63.77914810180664,28,128,4096,0.0099569113464025,0.1987299877390648,0.9879960129029548,3,0.0,0.0,0.0,1,268.8842577999967,1156.5859375,0.8464939581993336,1.0,10000,Windows,2026-01-09T17:50:15.996204,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4219865798950195,21514.65625,1.66114343539346,83.057171769673,1.66114343539346,83.057171769673,0.0134034557268023,1.0454695224761963,0.0680224267567973,0.1360448535135947,0.0023928369417505,0.004785673883501,0,0,0,0,0,0,0.0001000327113354,0.0002000654226709
Worm,ppo,0.0001333039610522,128,138,1,754960,754705,63.77914810180664,28,256,8192,0.0047124110988795,0.2966753358395804,0.986024869639775,10,0.0,0.0,0.0,1,553.7747414000005,1205.69921875,0.8976683115370674,1.0,10000,Windows,2026-01-09T17:59:33.913354,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.1196746826171875,12338.814453125,3.608534085378051,72.17068170756102,3.608534085378051,72.17068170756102,0.1536189019680023,5.991137027740479,0.0724484196659032,0.0724484196659032,0.0235555221759714,0.0235555221759714,0,0,0,0,0,0,0.0001333039610522,0.0001333039610522
Worm,ppo,0.0001058650818005,1024,476,5,775840,765783,63.77914810180664,28,512,8192,0.0075977047869412,0.2147139484395768,0.9102801746015964,10,0.0,0.0,0.0,1,384.6896485999969,1292.98046875,0.9475603917783552,1.0,10000,Windows,2026-01-09T18:06:02.685724,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3078991174697876,1974.927734375,2.7289328544977165,57.30758994445205,2.7289328544977165,57.30758994445205,0.0606173276901245,1.2729638814926147,0.0282426016612185,0.0282426016612185,0.0013443710942131,0.0013443710942131,0,0,0,0,0,0,0.0001058650818005,0.0001058650818005
3DBall,ppo,0.0002349769304668,256,508,3,341912,808694,63.77914810180664,28,512,8192,0.0012040564656985,0.1848356670763181,0.948320273177563,3,0.0,0.0,0.0,1,141.33178740000585,1235.0546875,0.9941221860792158,1.0,10000,Windows,2026-01-12T13:36:09.854919,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.2997928857803345,11666.9404296875,100.00001525878906,1900.000289916992,100.00001525878906,1900.000289916992,16.404342651367188,344.4912109375,0.0433968986366309,0.0433968986366309,0.0143530379624708,0.0143530379624708,0,0,0,0,0,0,0.0002349769304668,0.0002349769304668
