enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,training_duration_seconds,peak_ram_mb,summary_freq,os,gpu_available,gpu,gpu_memory_gb,final_mean_reward
3DBallHard,ppo,0.000126,512,256,3,96000,100000,61.6142526268959,8,512,40960,0.005472,0.122,0.931,5.0,40.7898483276,22666.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2478431463
3DBallHard,ppo,0.0001,512,512,1,96000,100000,61.6142526268959,8,256,10240,0.004046,0.246,0.947,3.0,33.4039573669,22535.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.288223505
3DBallHard,ppo,0.0001,4096,64,3,240000,250000,61.6142526268959,8,1024,163840,0.000992,0.147,0.919,3.0,82.0676269531,22908.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1693761349
3DBallHard,ppo,8e-05,2048,512,3,492000,500000,61.6142526268959,8,2048,81920,0.001854,0.118,0.943,10.0,327.8363342285,22804.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5932583809
3DBallHard,ppo,0.00025,2048,32,1,492000,500000,61.6142526268959,8,64,40960,0.000409,0.112,0.921,8.0,219.8150482178,22790.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4276371002
3DBallHard,ppo,0.000176,2048,64,2,1992000,2000000,61.6142526268959,8,1024,40960,0.001881,0.251,0.924,10.0,955.364440918,22704.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000228,4096,128,3,96000,100000,61.6142526268959,8,2048,327680,0.00351,0.117,0.906,3.0,28.7502937317,22760.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2169883251
3DBallHard,ppo,0.000272,2048,128,2,96000,100000,61.6142526268959,8,512,40960,0.004251,0.265,0.934,4.0,35.370552063,22689.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2297086716
3DBallHard,ppo,0.000226,512,512,2,240000,250000,61.6142526268959,8,512,10240,0.008407,0.118,0.949,10.0,147.396987915,22616.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,88.0266799927
3DBallHard,ppo,0.000292,4096,128,2,240000,250000,61.6142526268959,8,2048,81920,0.006104,0.101,0.909,4.0,82.5155944824,22728.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2191488743
3DBallHard,ppo,0.000193,512,128,3,1992000,2000000,61.6142526268959,8,1024,20480,0.00488,0.177,0.907,4.0,674.5941162109,22708.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000242,4096,32,2,96000,100000,61.6142526268959,8,2048,81920,0.008916,0.134,0.949,4.0,36.5569648743,22753.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1878094673
3DBallHard,ppo,0.000209,512,256,2,996000,1000000,61.6142526268959,8,1024,10240,0.006166,0.124,0.937,8.0,456.0451049805,22645.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000138,4096,128,2,1992000,2000000,61.6142526268959,8,64,163840,0.003938,0.284,0.908,3.0,675.1799316406,23041.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,6.9e-05,1024,512,2,996000,1000000,61.6142526268959,8,256,40960,0.001777,0.138,0.932,3.0,355.4443664551,22940.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,3.2e-05,1024,128,1,492000,500000,61.6142526268959,8,512,20480,0.004393,0.248,0.903,3.0,166.9732971191,22586.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2997999191
3DBallHard,ppo,0.000257,512,256,3,996000,1000000,61.6142526268959,8,256,40960,0.009836,0.118,0.924,3.0,338.0503234863,22702.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,3.4e-05,1024,256,3,240000,250000,61.6142526268959,8,2048,20480,0.00556,0.183,0.919,10.0,135.452331543,22595.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.8394607306
Crawler,sac,6.4e-05,512,128,3,100000,100000,31.9124199450016,8,1024,100000,,,,,3177.9790039062,21825.0,10000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,36.2793312073
3DBallHard,ppo,3.9e-05,2048,256,1,240000,250000,61.6142526268959,8,128,163840,0.008704,0.25,0.935,8.0,103.2503967285,22949.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2032629251
3DBallHard,ppo,2.9e-05,2048,512,1,96000,100000,61.6142526268959,8,64,81920,0.001889,0.214,0.94,4.0,37.0236625671,22785.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2455077171
3DBallHard,ppo,3.9e-05,512,32,3,96000,100000,61.6142526268959,8,64,20480,0.000403,0.148,0.93,3.0,34.9782371521,22616.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1879770756
3DBallHard,ppo,0.000168,2048,128,3,996000,1000000,61.6142526268959,8,2048,81920,0.009484,0.141,0.903,5.0,386.2826538086,22766.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,5.4e-05,4096,128,2,96000,100000,61.6142526268959,8,1024,327680,0.002757,0.172,0.944,3.0,28.3659496307,22681.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1598869562
3DBallHard,ppo,4.2e-05,1024,512,3,492000,500000,61.6142526268959,8,256,20480,0.008163,0.225,0.931,10.0,335.2526550293,22658.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000176,2048,64,1,492000,500000,61.6142526268959,8,256,163840,0.000107,0.16,0.936,10.0,216.3992919922,22966.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3497958183
3DBallHard,ppo,0.000237,512,64,3,1992000,2000000,61.6142526268959,8,64,20480,0.00144,0.204,0.909,8.0,909.1215820312,22643.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.6769332886
3DBallHard,ppo,0.000144,4096,512,1,492000,500000,61.6142526268959,8,256,327680,0.002231,0.242,0.923,4.0,171.5821380615,23371.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1399999857
3DBallHard,ppo,2.5e-05,4096,64,3,96000,100000,61.6142526268959,8,64,163840,0.00219,0.17,0.93,8.0,26.9062652588,22743.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1483145952
3DBallHard,ppo,0.000167,2048,128,2,240000,250000,61.6142526268959,8,1024,81920,0.009173,0.171,0.949,4.0,85.9448394775,22741.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3271254301
3DBallHard,ppo,0.000116,4096,512,2,996000,1000000,61.6142526268959,8,64,327680,0.006326,0.291,0.914,3.0,404.919342041,23581.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.9140467644
3DBallHard,ppo,0.000119,512,64,1,96000,100000,61.6142526268959,8,1024,20480,0.002744,0.118,0.907,8.0,43.5972557068,22589.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2387913465
3DBallHard,ppo,1.2e-05,2048,128,2,996000,1000000,61.6142526268959,8,2048,40960,0.009813,0.134,0.903,3.0,361.4110107422,22731.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3234343529
GridFoodCollector,sac,0.000236,1024,64,2,2000000,2000000,31.9124199450016,8,256,50000,,,,,246450.28125,26269.0,10000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,28.0
3DBallHard,ppo,0.000249,2048,256,2,1992000,2000000,61.6142526268959,8,256,81920,0.007135,0.283,0.933,5.0,753.5291748047,22844.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000262,1024,64,3,96000,100000,61.6142526268959,8,2048,40960,0.005643,0.241,0.941,10.0,50.0854606628,22642.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5438325405
3DBallHard,ppo,0.000269,512,512,3,492000,500000,61.6142526268959,8,128,20480,0.006037,0.155,0.918,5.0,233.8269958496,22689.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,61.0863723755
3DBallHard,ppo,0.000214,1024,64,1,492000,500000,61.6142526268959,8,256,40960,0.005053,0.299,0.93,8.0,216.3563842773,22681.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,36.957698822
3DBallHard,ppo,0.000232,512,512,2,96000,100000,61.6142526268959,8,512,10240,0.00386,0.118,0.924,10.0,60.8974571228,22670.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,8.392914772
3DBallHard,ppo,0.000286,1024,512,3,96000,100000,61.6142526268959,8,2048,81920,0.009572,0.108,0.902,8.0,58.4362030029,22731.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2321010828
3DBallHard,ppo,0.000201,512,512,1,240000,250000,61.6142526268959,8,128,10240,0.003844,0.232,0.906,10.0,120.9780807495,22594.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,56.921749115
3DBallHard,ppo,0.000103,1024,128,1,1992000,2000000,61.6142526268959,8,2048,20480,0.005502,0.294,0.945,10.0,941.5701904297,22697.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.8000106812
3DBallHard,ppo,0.000169,512,256,3,996000,1000000,61.6142526268959,8,2048,40960,0.00637,0.239,0.902,8.0,501.2978515625,22747.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,81.7266769409
3DBallHard,ppo,0.000278,512,32,3,492000,500000,61.6142526268959,8,128,10240,0.004422,0.117,0.938,5.0,181.071975708,22721.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000287,1024,128,3,996000,1000000,61.6142526268959,8,512,81920,0.002721,0.295,0.924,8.0,463.2750244141,22796.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,2.1e-05,4096,512,1,1992000,2000000,61.6142526268959,8,128,327680,0.007245,0.126,0.912,5.0,813.563659668,23507.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3226720095
3DBallHard,ppo,0.000203,4096,128,1,240000,250000,61.6142526268959,8,512,163840,0.005583,0.19,0.93,8.0,99.0282821655,22935.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2198841572
3DBallHard,ppo,0.000276,2048,256,2,96000,100000,61.6142526268959,8,256,163840,0.007102,0.112,0.92,10.0,28.2175636292,22754.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2179536819
3DBallHard,ppo,9.3e-05,512,512,3,1992000,2000000,61.6142526268959,8,1024,20480,0.006706,0.164,0.938,3.0,748.1823120117,22710.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3923187256
3DBallHard,ppo,0.000217,1024,256,2,96000,100000,61.6142526268959,8,64,81920,0.007802,0.107,0.906,3.0,34.1097412109,22752.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2385964394
3DBallHard,ppo,0.000272,1024,256,2,996000,1000000,61.6142526268959,8,1024,40960,0.001439,0.157,0.931,3.0,323.3002319336,22717.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,3.1e-05,2048,64,3,240000,250000,61.6142526268959,8,1024,40960,0.003331,0.169,0.94,5.0,95.2352371216,22701.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1889523268
3DBallHard,ppo,0.00023,4096,128,3,996000,1000000,61.6142526268959,8,2048,163840,0.006469,0.263,0.931,3.0,345.3469238281,23038.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,96.6500167847
3DBallHard,ppo,0.000244,1024,512,3,96000,100000,61.6142526268959,8,1024,40960,0.00578,0.282,0.93,3.0,39.470500946,22681.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2567514181
3DBallHard,ppo,6.4e-05,4096,512,3,492000,500000,61.6142526268959,8,64,163840,0.006243,0.216,0.941,8.0,264.2601013184,23051.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3443990946
3DBallHard,ppo,7.5e-05,2048,256,2,1992000,2000000,61.6142526268959,8,2048,163840,0.003159,0.237,0.932,5.0,798.4859008789,23132.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,12.2098922729
3DBallHard,ppo,0.0001,1024,64,1,492000,500000,61.6142526268959,8,128,40960,0.006646,0.146,0.908,10.0,245.1272888184,22699.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7133802176
3DBallHard,ppo,9.2e-05,4096,256,3,1992000,2000000,61.6142526268959,8,2048,327680,0.007877,0.141,0.934,8.0,1056.6961669922,23479.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.6303150654
3DBallHard,ppo,0.000261,1024,64,1,492000,500000,61.6142526268959,8,1024,81920,0.007118,0.291,0.929,3.0,161.1133270264,22768.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9170424938
3DBallHard,ppo,0.000212,4096,256,2,240000,250000,61.6142526268959,8,128,163840,0.006397,0.275,0.921,5.0,92.8344650269,22946.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3332656622
3DBallHard,ppo,0.000285,2048,64,1,96000,100000,61.6142526268959,8,64,40960,0.001043,0.292,0.937,4.0,36.2693214417,22621.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.174952507
3DBallHard,ppo,0.000197,2048,128,2,1992000,2000000,61.6142526268959,8,512,81920,0.002769,0.133,0.916,8.0,894.234375,22862.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000276,4096,32,1,96000,100000,61.6142526268959,8,128,163840,0.008967,0.209,0.934,8.0,26.6409702301,22849.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.0809090137
3DBallHard,ppo,0.000291,2048,256,2,96000,100000,61.6142526268959,8,1024,40960,0.004679,0.143,0.925,5.0,38.3092727661,22699.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.257874012
3DBallHard,ppo,7.6e-05,512,512,2,1992000,2000000,61.6142526268959,8,64,40960,0.008797,0.18,0.934,5.0,857.5369262695,22879.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.6000061035
3DBallHard,ppo,0.000178,4096,256,3,492000,500000,61.6142526268959,8,1024,163840,0.000762,0.259,0.937,5.0,188.7568511963,22992.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2410155535
3DBallHard,ppo,0.000121,4096,32,2,96000,100000,61.6142526268959,8,64,327680,0.007973,0.152,0.946,5.0,26.6568698883,22763.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1753787994
3DBallHard,ppo,7.8e-05,4096,32,2,492000,500000,61.6142526268959,8,1024,163840,0.00463,0.146,0.917,10.0,223.3672485352,23001.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3524489403
3DBallHard,ppo,6.3e-05,4096,64,3,492000,500000,61.6142526268959,8,1024,163840,0.003915,0.223,0.937,5.0,185.821182251,23022.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.203838706
3DBallHard,ppo,0.000229,2048,32,2,240000,250000,61.6142526268959,8,512,163840,0.0032,0.269,0.917,5.0,86.3526077271,22917.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1654063463
3DBallHard,ppo,0.000202,2048,512,3,240000,250000,61.6142526268959,8,256,81920,0.005885,0.18,0.934,3.0,94.0272598267,22839.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4770386219
3DBallHard,ppo,0.000201,2048,512,1,1992000,2000000,61.6142526268959,8,1024,40960,0.002617,0.108,0.95,8.0,881.578918457,22763.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,93.3461685181
3DBallHard,ppo,3e-05,2048,256,3,492000,500000,61.6142526268959,8,256,40960,0.002039,0.119,0.925,5.0,206.7931213379,22676.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.6403164864
3DBallHard,ppo,0.000285,4096,128,1,492000,500000,61.6142526268959,8,128,81920,0.001858,0.201,0.938,10.0,234.9742126465,22754.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3709278107
3DBallHard,ppo,0.000249,2048,256,1,492000,500000,61.6142526268959,8,256,163840,0.002137,0.29,0.9,8.0,210.7298736572,23065.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1765151024
3DBallHard,ppo,6.4e-05,512,32,3,96000,100000,61.6142526268959,8,256,20480,0.009472,0.128,0.947,8.0,43.5549430847,22601.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2236434221
3DBallHard,ppo,0.000174,1024,128,1,492000,500000,61.6142526268959,8,128,81920,0.000632,0.24,0.909,5.0,182.7702178955,22832.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.8182480335
3DBallHard,ppo,0.000237,4096,512,2,240000,250000,61.6142526268959,8,1024,81920,0.002271,0.214,0.911,5.0,97.4607696533,23003.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2655510902
3DBallHard,ppo,0.000253,1024,128,3,1992000,2000000,61.6142526268959,8,1024,20480,0.009239,0.223,0.911,5.0,718.6500244141,22779.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000246,1024,64,3,1992000,2000000,61.6142526268959,8,512,40960,0.000151,0.172,0.903,5.0,720.2105712891,22719.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,4.2e-05,4096,512,2,240000,250000,61.6142526268959,8,256,81920,0.003778,0.244,0.935,5.0,100.7164077759,22891.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3277328014
3DBallHard,ppo,5.6e-05,1024,512,3,492000,500000,61.6142526268959,8,512,81920,0.003021,0.158,0.91,4.0,215.0773010254,22867.75,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4941684008
3DBallHard,ppo,0.000277,1024,32,3,96000,100000,61.6142526268959,8,128,20480,0.008781,0.155,0.919,3.0,33.0491981506,22643.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2044144869
3DBallHard,ppo,0.00025,2048,32,3,492000,500000,61.6142526268959,8,64,163840,0.00359,0.236,0.949,5.0,176.3570404053,22953.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5043478012
3DBallHard,ppo,0.000185,2048,32,2,996000,1000000,61.6142526268959,8,1024,163840,0.002641,0.247,0.938,10.0,521.0872192383,22991.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9907215834
3DBallHard,ppo,0.000188,4096,512,3,996000,1000000,61.6142526268959,8,128,163840,0.006477,0.271,0.933,5.0,517.7284545898,23124.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,10.3873806
3DBallHard,ppo,0.000272,4096,64,1,240000,250000,61.6142526268959,8,256,163840,0.007261,0.228,0.911,5.0,89.481918335,22996.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1429905891
3DBallHard,ppo,0.000292,4096,512,2,240000,250000,61.6142526268959,8,64,81920,0.005484,0.119,0.925,4.0,94.9323730469,22919.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3481632471
3DBallHard,ppo,0.000284,512,512,1,96000,100000,61.6142526268959,8,512,40960,0.000446,0.121,0.941,5.0,38.1359558105,22709.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2307392359
3DBallHard,ppo,2.1e-05,1024,64,2,996000,1000000,61.6142526268959,8,64,40960,0.003348,0.225,0.92,3.0,360.7152099609,22857.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7381515503
3DBallHard,ppo,0.000215,2048,64,1,240000,250000,61.6142526268959,8,512,163840,0.000848,0.108,0.929,10.0,110.7696456909,22970.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2465753555
3DBallHard,ppo,0.000251,2048,128,3,492000,500000,61.6142526268959,8,128,81920,0.006136,0.185,0.916,3.0,167.456237793,22865.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.526039362
3DBallHard,ppo,0.000107,1024,256,2,996000,1000000,61.6142526268959,8,128,20480,0.000975,0.277,0.917,8.0,452.6737365723,22760.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,86.2642974854
3DBallHard,ppo,0.000288,4096,32,3,1992000,2000000,61.6142526268959,8,256,163840,0.004012,0.258,0.941,4.0,709.6741943359,23094.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,18.7577800751
3DBallHard,ppo,0.000221,4096,64,2,240000,250000,61.6142526268959,8,2048,163840,0.00886,0.122,0.913,5.0,90.4263000488,22934.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.211560607
3DBallHard,ppo,0.000118,4096,512,3,996000,1000000,61.6142526268959,8,128,327680,0.002861,0.273,0.921,10.0,773.1708374023,23501.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,6.7105269432
3DBallHard,ppo,4.4e-05,512,64,1,1992000,2000000,61.6142526268959,8,128,20480,0.003336,0.237,0.912,3.0,687.7269897461,22681.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3361054659
3DBallHard,ppo,0.000254,2048,32,1,1992000,2000000,61.6142526268959,8,1024,40960,0.004496,0.131,0.921,5.0,726.3833618164,22889.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000196,512,128,3,96000,100000,61.6142526268959,8,256,20480,0.008147,0.24,0.95,4.0,36.1922111511,22635.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5825502872
3DBallHard,ppo,0.000267,2048,128,2,1992000,2000000,61.6142526268959,8,1024,163840,0.008051,0.143,0.904,10.0,1015.9759521484,23060.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000247,512,128,1,1992000,2000000,61.6142526268959,8,2048,20480,0.002991,0.136,0.936,8.0,867.2844848633,22735.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.4538574219
3DBallHard,ppo,1.7e-05,4096,64,1,492000,500000,61.6142526268959,8,128,81920,0.002461,0.208,0.901,5.0,184.7201080322,22853.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1740529537
3DBallHard,ppo,3.8e-05,2048,256,3,96000,100000,61.6142526268959,8,128,163840,0.007003,0.162,0.935,10.0,28.9125480652,22786.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2232557535
3DBallHard,ppo,9.7e-05,1024,32,1,492000,500000,61.6142526268959,8,256,20480,0.007598,0.275,0.949,5.0,188.8975830078,22671.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3048095703
3DBallHard,ppo,0.000239,2048,512,3,1992000,2000000,61.6142526268959,8,1024,81920,0.001198,0.232,0.924,8.0,1217.2093505859,23112.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000141,1024,512,2,996000,1000000,61.6142526268959,8,64,81920,0.00925,0.116,0.935,3.0,370.7838439941,22940.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,6e-05,4096,32,1,1992000,2000000,61.6142526268959,8,256,327680,0.009122,0.157,0.919,10.0,1075.3619384766,23440.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4544680119
3DBallHard,ppo,0.000264,2048,128,3,996000,1000000,61.6142526268959,8,64,163840,0.00307,0.181,0.919,3.0,357.9175415039,22587.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,5.365957737
3DBallHard,ppo,0.000297,4096,32,2,96000,100000,61.6142526268959,8,2048,81920,0.006972,0.286,0.912,10.0,47.8573646545,22283.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.0650449991
3DBallHard,ppo,0.000117,512,64,1,96000,100000,61.6142526268959,8,2048,40960,0.007867,0.252,0.937,4.0,35.4379081726,22204.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2391812801
3DBallHard,ppo,5.2e-05,1024,256,1,996000,1000000,61.6142526268959,8,512,40960,0.009465,0.284,0.947,8.0,449.0130310059,22314.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,95.8636474609
3DBallHard,ppo,0.000292,4096,64,3,996000,1000000,61.6142526268959,8,128,163840,0.003381,0.193,0.938,4.0,378.3661193848,22530.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,10.4039230347
3DBallHard,ppo,0.000295,1024,256,1,96000,100000,61.6142526268959,8,512,81920,0.00734,0.27,0.943,8.0,45.5278320312,22284.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4333332777
3DBallHard,ppo,0.000126,512,512,1,240000,250000,61.6142526268959,8,64,10240,0.005806,0.298,0.933,4.0,88.7916641235,22149.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.1147451401
3DBallHard,ppo,9.1e-05,4096,32,1,1992000,2000000,61.6142526268959,8,2048,81920,0.00537,0.238,0.934,8.0,892.2840576172,22600.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,10.9058265686
