RunID,steps,beta_x,cpu_frequency_mhz,cpu_usage_percent,cumulative_reward,entropy,episode_length,episode_time,epsilon_x,extrinsic_reward,extrinsic_value_estimate,game_cpu_usage,game_memory_usage(MB),gpu_usage_percent,learning_rate_x,loss_value,policy_loss,ram_usage_mb,step_length(ms),steps_per_second,time_elapsed(s),vram_usage_mb,final_mean_reward,max_reward,time_to_max_reward_sec,training_duration_seconds,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,peak_ram_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,cpu_cores,system_ram_gb,gpu,gpu_ram_mb,cuda_version,algorithm,enviroment,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq,gpu_available,ram_gb,gpu_memory_gb
20260104-035438,996000,,2267.3332519531,3.4000000954,1.6796295643,1.4072952271,26.7939815521,0.1242290735,,1.6796295643,0.4050408602,0.5533752441,0,0,,,,9781.5,3.7034678459,908870.125,558.1938476562,896,1.6796295643,1.6796295643,558.1938476562,558.1938476562,0.0172205971,0.1193239136,1.413293771,1.4072952271,6.4666666985,2.5845381424,9846.6669921875,9785.3273249247,2267.3332519531,2267.3332519531,0,0,896,896,0.9105202556,0.6000032342,0,0,7154,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000095,81920,0.009288,0.135,0.92,4,linear,False,64,3,simple,,,5,1000000,256,12000,False,31.9124199450016,15.9208984375
20260104-040405,96000,,2267.3332519531,3.6333334446,1.3332656622,1.4103883505,23.3285999298,0.1214251742,,1.3332656622,0.2355770469,0.7632098794,0,0,,,,9701.3330078125,0.9993596673,1003377.125,78.1273422241,896,1.3332656622,1.3332656622,78.1273422241,78.1273422241,0.035419628,0.0546295308,1.4144699574,1.4103883505,4.9333333969,2.8291666955,9727,9689.9373779297,2267.3332519531,2267.3332519531,0,0,896,896,0.7980570197,0.5784115009,0,0,7155,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000261,40960,0.005902,0.154,0.928,10,linear,True,64,2,simple,,,5,100000,512,12000,False,31.9124199450016,15.9208984375
20260104-040532,240000,,2267.3332519531,3.1500000954,1.511111021,1.4114227295,25.0631809235,0.1204237938,,1.511111021,0.2674070299,0.655156672,0,0,,,,9706.5,0.9258286357,1082907.375,141.1022033691,896,1.511111021,1.5436122417,136.4730682373,141.1022033691,0.0356772102,0.0325186264,1.4175625622,1.4114227295,4.7333331108,3.139166677,9726.6669921875,9703.9833984375,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,896,896,0.9738221765,0.6838143721,0,0,7156,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.0002,40960,0.007434,0.185,0.936,5,linear,False,128,2,simple,,,5,250000,64,12000,False,31.9124199450016,15.9208984375
20260104-040815,240000,,2267.3332519531,4.5,2.7146964073,1.3643701077,37.2907333374,0.1942228675,,2.7146964073,0.3786163926,0.3088331521,0,0,,,,9918.6669921875,1.0269684792,980594.3125,225.0586242676,896,2.7146964073,2.828104496,211.0875091553,225.0586242676,0.0154131381,0.063337829,1.39585675,1.3643701077,6.4666666985,4.8374999762,9918.6669921875,9817.6166503906,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,896,896,0.43109712,0.3521570385,0,0,7157,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000249,81920,0.00076,0.266,0.925,10,constant,True,512,3,simple,,,5,250000,2048,12000,False,31.9124199450016,15.9208984375
20260104-040833,240000,,3133.3332519531,66.1333312988,1.2240309715,1.4156647921,22.2441864014,0.0742476135,,1.2240309715,0.2387606055,12.583855629,0,0,,,,23095,0.6421085596,1559000.5,110.2077484131,853,1.2240309715,1.2653542757,106.9971694946,110.2077484131,0.0256557241,0.2077788006,1.4188994884,1.4156647921,72.2333297729,64.903332901,23372.666015625,23168.4749023438,3133.3332519531,3133.3332519531,0.6666666865,0.1166666687,853,853,14.2556390762,9.8434622049,0,0,10985,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000134,20480,0.009206,0.289,0.921,8,linear,False,32,2,simple,,,5,250000,64,12000,False,61.6142526268959,15.9208984375
20260104-041037,96000,,3133.3332519531,66.8000030518,1.1565788984,1.418577075,21.5563907623,0.0771644786,,1.1565788984,-0.3379862309,9.5468177795,0,0,,,,23301.5,0.6841900945,1467150.875,34.5946998596,853,1.1565788984,1.218375206,14.4905261993,34.5946998596,0.013373821,0.5356941819,1.4188850969,1.418577075,74.3499984741,66.4083337784,23473.333984375,23375.4792480469,3133.3332519531,3133.3332519531,0,0,854,853.1875,10.8251905441,9.5908352137,0,0,10986,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000249,81920,0.008244,0.222,0.927,3,linear,True,128,1,simple,,,5,100000,128,12000,False,61.6142526268959,15.9208984375
20260104-041119,96000,,3133.3332519531,65.0500030518,1.2581532001,1.4166463614,22.5933208466,0.0751051232,,1.2581532001,0.3111537993,9.769826889,0,0,,,,23169.5,0.6374738812,1570019,47.5584487915,853,1.2581532001,1.3060119152,44.3710784912,47.5584487915,0.0236456161,0.1286130715,1.4182879478,1.4166463614,68,64.4250001907,23351,23232.0832519531,3133.3332519531,3133.3332519531,0.3333333433,0.0833333358,853,853,12.1728820801,9.6197650433,0,0,10987,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000112,20480,0.000778,0.209,0.926,10,linear,False,64,2,simple,,,5,100000,512,12000,False,61.6142526268959,15.9208984375
20260104-041213,1992000,,3133.3332519531,67.1333312988,100.0000152588,1.3964807987,999,2.6203286648,,100.0000152588,1.9906020164,14.8234701157,0,0,,,,23321.333984375,0.5299775004,1896016.75,650.9846191406,853,100.0000152588,100.0000152588,532.2775878906,650.9846191406,0.0176184037,0.0903960609,1.4095192056,1.3964807987,79.25,64.9291163755,23590.666015625,23306.4518307605,3133.3332519531,3133.3332519531,1.5,0.0170682732,853.3333129883,853.0020079096,17.541009903,10.7540909468,0,0,10988,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000193,81920,0.00321,0.147,0.931,3,constant,True,64,1,simple,,,5,2000000,1024,12000,False,61.6142526268959,15.9208984375
20260104-041313,240000,,2267.3332519531,3.3666665554,1.1825094223,1.4222998619,21.817489624,0.1040630639,,1.1825094223,0.2384136468,0.4715962112,0,0,,,,9793.3330078125,0.9157084227,1092367.375,165.8357696533,896,1.1825094223,1.2462890148,151.6873474121,165.8357696533,0.0170406885,0.0449550338,1.4200060308,1.4222998619,5.5333333015,3.8999999881,10002,9793.4417480469,2267.3332519531,2267.3332519531,0.6666666865,0.0333333343,896,896,0.7376268506,0.460999538,0,0,7158,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000279,163840,0.007984,0.112,0.919,10,constant,False,128,2,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20260104-041611,96000,,2267.3332519531,0.7666666508,1.1350092888,1.4213523865,21.3426437378,0.1122067496,,1.1350092888,0.1694164574,0.3918341994,0,0,,,,9703.3330078125,1.005392909,996177.5,69.3413391113,896,1.1350092888,1.1654063463,16.0768032074,69.3413391113,0.0263996003,0.1493553482,1.4201357365,1.4213523865,2.9333333969,1.6291666925,9726.6669921875,9684.6876220703,2267.3332519531,2267.3332519531,0,0,896,896,0.5268283486,0.4200331382,0,0,7159,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.0001,40960,0.005163,0.262,0.913,8,linear,True,256,1,simple,,,5,100000,256,12000,False,31.9124199450016,15.9208984375
20260104-041729,240000,,2267.3332519531,2.8333332539,1.2641731501,1.4189187288,22.6311645508,0.1135685518,,1.2641731501,0.2560859025,0.8338242769,0,0,,,,9808.6669921875,0.9651748538,1044202.1875,161.6625671387,896,1.2641731501,1.2882703543,138.0105133057,161.6625671387,0.0125587774,0.1179142892,1.4195430338,1.4189187288,4.4333333969,3.1258332968,9819,9745.0416992187,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,896,896,0.8338242769,0.598761867,0,0,7160,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000241,81920,0.007843,0.268,0.943,10,linear,False,32,3,simple,,,5,250000,2048,12000,False,31.9124199450016,15.9208984375
20260104-042057,996000,0.0000704334,2267.3332519531,6.75,100.0000152588,1.2496345043,999,26.1402816772,0.1012224406,100.0000152588,1.9971586466,0.4394337237,0,0,0.0000033723,0.0003381613,0.0231428705,9787.5,5.6307787895,985118.1875,933.3035888672,896,100.0000152588,100.0000152588,329.1173095703,933.3035888672,0.0251365105,0.01422455,1.2961734533,1.2496345043,7.5999999046,3.2987951931,9788,9752.6506141755,2267.3332519531,2267.3332519531,0,0,896,896,0.9369115233,0.5480848386,0,0,7161,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.00024,40960,0.004311,0.187,0.946,10,linear,True,512,2,simple,,,5,1000000,1024,12000,False,31.9124199450016,15.9208984375
20260104-042313,492000,0.0001327377,3133.3332519531,65.3666687012,1.2273255587,1.4178402424,22.308139801,0.4015513957,0.1024026424,1.2273255587,0.1205867007,10.8693170547,0,0,0.0000021997,0.1070347354,0.0184083395,23471.666015625,0.6440711617,1552914.25,162.8124237061,853,1.2273255587,1.3076304197,149.7317657471,162.8124237061,0.0182514992,0.0847545241,1.4180510248,1.4178402424,74.0999984741,65.1747961277,23561,23365.4430735518,3133.3332519531,3133.3332519531,0.6666666865,0.0365853666,853,853,14.8932437897,9.8279541178,0,0,10989,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00013,163840,0.007264,0.242,0.907,3,linear,False,128,3,simple,,,5,500000,256,12000,False,61.6142526268959,15.9208984375
20260104-042619,1992000,,3133.3332519531,66.0999984741,100.0000152588,1.1183394194,999,4.8107414246,,100.0000152588,1.002990365,12.5497484207,0,0,,,,23140,0.5327766538,1882091,874.1538696289,853,100.0000152588,100.0000152588,255.1518859863,874.1538696289,0.0248330416,0.0069403227,1.2089243452,1.1183394194,78.75,65.6685745975,23477.5,23187.996976186,3133.3332519531,3133.3332519531,0.6666666865,0.0220883535,853.5,853.0030120482,16.7595005035,11.0198204862,0,0,10990,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000233,40960,0.007879,0.175,0.93,8,constant,True,256,1,simple,,,5,2000000,256,12000,False,61.6142526268959,15.9208984375
20260104-043640,996000,0.004156,2267.3332519531,3.2000000477,89.4785766602,1.2047320604,895.3571166992,5.9067659378,0.2360000014,89.4785766602,9.4741592407,0.4192766845,0,0,0.000258,0.1532818079,0.0251861643,9663,1.3539186716,1042948.5625,478.3276367188,896,89.4785766602,100.0000076294,198.7763366699,478.3276367188,0.0242776932,0.1802978655,1.3079718739,1.2047320604,6.5,2.471485953,9687.5,9668.371470256,2267.3332519531,2267.3332519531,1,0.0301204819,896,896,0.7546343803,0.5075007817,0,0,7162,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000258,20480,0.004156,0.236,0.907,3,constant,False,64,3,simple,,,5,1000000,64,12000,False,31.9124199450016,15.9208984375
20260104-044102,240000,,3133.3332519531,64.0666656494,1.1544089317,1.418166995,21.5196990967,0.0793380737,,1.1544089317,0.1424436271,10.0448541641,0,0,,,,23294.666015625,0.6754458547,1480654.375,93.5473251343,853,1.1544089317,1.2711461782,42.4166107178,93.5473251343,0.0126741594,0.3312749863,1.4186936855,1.418166995,71.5333328247,64.9691671371,23527,23367.8666992188,3133.3332519531,3133.3332519531,2,0.2083333313,853,853,12.4096851349,9.5537240267,0,0,10991,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000028,163840,0.003001,0.238,0.921,5,linear,True,256,2,simple,,,5,250000,256,12000,False,61.6142526268959,15.9208984375
20260104-044245,240000,,3133.3332519531,66.5,2.404093504,1.3976800442,34.1111106873,0.1109402105,,2.404093504,0.7284341455,11.666683197,0,0,,,,23124,0.6378797293,1569603.5,97.4310913086,853,2.404093504,2.404093504,97.4310913086,97.4310913086,0.0233362244,0.2578834065,1.4099663794,1.3976800442,72.3000030518,64.7758337021,23357.5,23210.65,3133.3332519531,3133.3332519531,0.5,0.0416666672,853.6666870117,853.0333343506,11.7850341797,9.341182971,0,0,10992,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000082,20480,0.002192,0.118,0.947,5,constant,True,32,3,simple,,,5,250000,256,12000,False,61.6142526268959,15.9208984375
20260104-044434,96000,,3133.3332519531,66.1333312988,1.325858593,1.4157913923,23.2060604095,0.0801922008,,1.325858593,0.091536954,9.9855289459,0,0.3333333433,,,,23240.666015625,0.6632285118,1509070.625,43.2607727051,853,1.325858593,1.325858593,43.2607727051,43.2607727051,0.0349949244,0.0811413974,1.4192729145,1.4157913923,76.2333297729,66.5916666985,23437,23278.5622558594,3133.3332519531,3133.3332519531,0.6666666865,0.1250000037,853,853,10.1438751221,8.6642261147,0,0,10993,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000082,40960,0.007254,0.289,0.933,5,constant,False,512,2,simple,,,5,100000,256,12000,False,61.6142526268959,15.9208984375
20260104-044447,492000,0.0090990001,2267.3332519531,1.6666666269,1.2341747284,1.4050298929,22.3145637512,0.5976750255,0.1710000038,1.2341747284,0.4063798785,0.3666755855,0,0,0.000118,0.1846998185,0.0175425764,10096.6669921875,0.9082874656,1101122,233.898727417,896,1.2341747284,1.2762845755,215.3679962158,233.898727417,0.0167654697,0.3212088794,1.4117994716,1.4050298929,4.0666666031,2.3077235891,10096.6669921875,9900.3820979421,2267.3332519531,2267.3332519531,0.3333333433,0.0081300815,896,896,0.9977326393,0.6075725119,0,0,7163,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000118,163840,0.009099,0.171,0.937,3,constant,False,64,1,simple,,,5,500000,2048,12000,False,31.9124199450016,15.9208984375
20260104-044524,492000,0.001143,3133.3332519531,65.5,1.4100418091,1.3952850103,24.0209197998,0.6194732785,0.1780000031,1.4100418091,0.2647097707,11.6214036942,0,0,0.000093,0.0306036863,0.0133247441,23269.666015625,0.655813992,1533360.25,240.4071807861,853,1.4100418091,1.4353064299,221.0375671387,240.4071807861,0.0125006763,0.0639463424,1.4092465145,1.3952850103,73.5333328247,65.3926824244,23433.666015625,23246.2885384909,3133.3332519531,3133.3332519531,0.3333333433,0.0243902446,853,853,12.938750267,10.0257821781,0,0,10994,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000093,81920,0.001143,0.178,0.948,10,constant,False,64,3,simple,,,5,500000,256,12000,False,61.6142526268959,15.9208984375
20260104-044913,96000,,2267.3332519531,3.5,1.1855237484,1.4189382792,21.8514289856,0.1214633137,,1.1855237484,-0.0370493568,0.4058828652,0,0,,,,9930,1.0641322136,947589.625,42.8233566284,896,1.1855237484,1.2216633558,32.38306427,42.8233566284,,,1.4189382643,1.4189382792,4.9666666985,3.5291666389,9930,9818.8125,2267.3332519531,2267.3332519531,0.3333333433,0.0416666679,896,896,0.6509103179,0.4881469496,0,0,7164,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000105,327680,0.009194,0.121,0.938,4,constant,True,512,2,simple,,,5,100000,128,12000,False,31.9124199450016,15.9208984375
20260104-044954,240000,,3133.3332519531,62.7999992371,1.6930068731,1.4142061472,26.9603729248,0.0923960507,,1.6930068731,0.3845769763,11.4012527466,0,0,,,,23117,0.6598914862,1517396.625,88.1300048828,853,1.6930068731,1.7304244041,84.8303833008,88.1300048828,0.0355305401,0.2445200451,1.4162844777,1.4142061472,72.9000015259,64.475834465,23350,23191.2416015625,3133.3332519531,3133.3332519531,0.3333333433,0.0333333343,853,853,12.3581800461,9.5710660458,0,0,10995,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000031,20480,0.000672,0.135,0.946,3,linear,True,128,3,simple,,,5,250000,2048,12000,False,61.6142526268959,15.9208984375
20260104-045005,240000,,2267.3332519531,1.1000000238,1.203838706,1.4189382792,21.9942417145,0.1119284183,,1.203838706,-0.1444566548,0.5216812491,0,0,,,,10285,0.9742643237,1026617,99.1866455078,896,1.203838706,1.2629921436,55.6614723206,99.1866455078,,,1.4189382553,1.4189382792,3.0666666031,1.5050000042,10285,9990.6166015625,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,896,896,0.6901077628,0.4874984398,0,0,7165,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.00024,327680,0.008044,0.245,0.927,10,constant,True,32,1,simple,,,5,250000,64,12000,False,31.9124199450016,15.9208984375
20260104-045134,96000,,3133.3332519531,61.5,1.4680941105,1.4134520292,24.6659526825,0.0837200731,,1.4680941105,0.1839268953,8.4784917831,0,0,,,,23172,0.6577187777,1520904.5,44.1810913086,853,1.4680941105,1.4680941105,44.1810913086,44.1810913086,0.034522811,0.3244782686,1.4160922766,1.4134520292,67.9666671753,62.1208338737,23345,23271.4582519531,3133.3332519531,3133.3332519531,0.3333333433,0.0833333358,853,853,11.6480445862,8.9232146144,0,0,10996,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000046,20480,0.005784,0.256,0.938,8,constant,True,32,1,simple,,,5,100000,512,12000,False,61.6142526268959,15.9208984375
20260104-045158,492000,,2267.3332519531,2.2000000477,1.3021999598,1.4152171612,23,0.1199137717,,1.3021999598,0.172118336,0.547341466,0,0,,,,10177,0.9978974462,1002170.4375,383.6742858887,896,1.3021999598,1.3985415697,322.0823669434,383.6742858887,0.0121464683,0.0348110907,1.4176952199,1.4152171612,4.4000000954,1.8386178976,10503.3330078125,10081.296755907,2267.3332519531,2267.3332519531,0.3333333433,0.0081300815,896,896,0.653763175,0.4535388452,0,0,7166,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000076,327680,0.004544,0.156,0.92,10,constant,True,256,3,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20260104-045226,1992000,,3133.3332519531,66.5500030518,6.3237509727,1.37134552,74.4625015259,0.2132722139,,6.3237509727,1.0494397879,11.5285396576,0,0,,,,23139,0.5673862696,1771030.75,736.6265258789,853,6.3237509727,7.5514297485,694.7986450195,736.6265258789,0.0351365242,0.0661585708,1.3946456284,1.37134552,79,65.2509036466,23445.333984375,23190.3649755271,3133.3332519531,3133.3332519531,1,0.0331325305,853,853,16.4220466614,10.3158758635,0,0,10997,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000048,40960,0.007607,0.178,0.912,4,linear,False,32,3,simple,,,5,2000000,1024,12000,False,61.6142526268959,15.9208984375
20260104-045833,996000,,2267.3332519531,1.9500000477,1.7597618103,1.4113656282,27.6119041443,0.1316660941,,1.7597618103,0.4135308266,0.4822981656,0,0,,,,9829.5,2.5697746277,889904.3125,594.0131835938,896,1.7597618103,1.7684209347,549.4387817383,594.0131835938,0.0171171048,0.066057595,1.4145722188,1.4113656282,4.9333333969,2.1044176709,9871.5,9839.6285179782,2267.3332519531,2267.3332519531,0.6666666865,0.0200803219,896,896,0.7419884205,0.4677930097,0,0,7167,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000028,40960,0.001411,0.24,0.93,4,linear,False,256,3,simple,,,5,1000000,2048,12000,False,31.9124199450016,15.9208984375
20260104-050451,996000,,3133.3332519531,62.7333335876,1.3801652193,1.4244251251,23.7975215912,0.0806752145,,1.3801652193,0.2095829546,7.4398889542,0,0,,,,23283.666015625,9.1750555038,1232102.5,538.0383911133,853,1.3801652193,1.4174369574,492.163269043,538.0383911133,0.0122919773,0.0826222263,1.4223881816,1.4244251251,76,64.6403612803,23543.333984375,23363.530049887,3133.3332519531,3133.3332519531,0.3333333433,0.0160642575,853,853,14.0464410782,9.7222731889,0,0,10998,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.00012,163840,0.006933,0.108,0.923,10,linear,True,32,1,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20260104-050837,492000,,2267.3332519531,1.1666666269,1.2117533684,1.4164491892,22.1040458679,0.1132331043,,1.2117533684,0.0216207951,0.4154285789,0,0,,,,10121.3330078125,0.9866462946,1013794.1875,353.7172851562,896,1.2117533684,1.3060120344,85.7291259766,353.7172851562,0.0124411397,0.1451434046,1.4181068234,1.4164491892,4.25,1.6711382081,10510,10069.1910966082,2267.3332519531,2267.3332519531,0.3333333433,0.0162601631,896,896,0.5935431719,0.4298209806,0,0,7168,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000031,327680,0.00246,0.26,0.934,10,linear,True,128,2,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20260104-051357,240000,,3133.3332519531,63.7999992371,1.3933471441,1.3996773958,23.9501037598,0.0806370601,,1.3933471441,0.3243605494,13.1643266678,0,0,,,,23152,0.633076787,1582577.75,85.5745925903,853,1.3933471441,1.3933471441,85.5745925903,85.5745925903,0.0178607281,0.1439180166,1.4072847962,1.3996773958,77.3499984741,65.7125,23426,23225.0249023438,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,853,853,13.1643266678,10.0188254118,0,0,10999,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000217,40960,0.001405,0.247,0.929,4,linear,False,256,1,simple,,,5,250000,128,12000,False,61.6142526268959,15.9208984375
20260104-051442,240000,,2267.3332519531,2.7999999523,1.3130784035,1.4157754183,23.1468811035,0.1107528135,,1.3130784035,0.3291243017,0.6976710558,0,0,,,,9747.3330078125,0.9178325534,1091162.375,124.5995407104,896,1.3130784035,1.3298174143,81.6522293091,124.5995407104,0.0344351422,0.2245315015,1.4176718354,1.4157754183,4.8666667938,3.528333354,9752,9745.4833007813,2267.3332519531,2267.3332519531,0.6666666865,0.0333333343,896,896,0.6976710558,0.455222553,0,0,7169,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000015,20480,0.005578,0.16,0.933,3,constant,False,512,1,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20260104-051537,996000,,3133.3332519531,68.3000030518,1.9841024876,1.4004634619,29.8051280975,0.096270971,,1.9841024876,0.4649320245,8.9393758774,0,0,,,,23295,5.0289545059,1294096.375,412.2137451172,853,1.9841024876,1.9841024876,412.2137451172,412.2137451172,0.018265858,0.1538634486,1.4068988562,1.4004634619,85.1500015259,65.8347389957,23564,23355.829325113,3133.3332519531,3133.3332519531,0.6666666865,0.0301204826,853,853,14.6237392426,10.0907309601,0,0,11000,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000134,163840,0.004396,0.11,0.919,5,linear,True,256,1,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20260104-051701,492000,0.0022219999,2267.3332519531,2.7666666508,1.259842515,1.4131523371,22.5393695831,0.6180968881,0.2290000021,1.259842515,0.2178744227,0.6765221357,0,0,0.00009,0.0399514809,0.017868733,10096,0.9239313006,1082375.875,237.592376709,896,1.259842515,1.2876493931,181.011505127,237.592376709,0.0174600519,0.0598061197,1.4163404296,1.4131523371,4.9666666985,3.0670731707,10109,9932.0162681021,2267.3332519531,2267.3332519531,0,0,896,896,0.6886781454,0.4954653317,0,0,7170,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.00009,163840,0.002222,0.229,0.932,3,constant,False,64,3,simple,,,5,500000,64,12000,False,31.9124199450016,15.9208984375
20260104-052131,996000,,2267.3332519531,2.75,87.2785873413,1.3532922268,874.9285888672,34.7014007568,,87.2785873413,5.4983248711,0.7163068056,0,0,,,,9899,8.0859327316,1035276.875,805.4705200195,896,87.2785873413,87.5461654663,741.2661743164,805.4705200195,0.0129235212,0.2387875679,1.3945639062,1.3532922268,6.5999999046,3.4034136419,9970,9902.7228915663,2267.3332519531,2267.3332519531,0.3333333433,0.0040160644,896,896,1.1432088614,0.6107638604,0,0,7171,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000214,81920,0.008962,0.23,0.937,10,linear,False,128,3,simple,,,5,1000000,256,12000,False,31.9124199450016,15.9208984375
